Point Id,,,,,,Easting,Northing,Elevation
DEFAULT25,,,,,,,,
207,,,,,,0.725,0.2843,0.0194
208,,,,,,0.8482,-0.3566,0.0058
209,,,,,,1.2276,-1.135,0.0031
210,,,,,,0.5556,-1.5616,0.0141
211,,,,,,0.181,-1.0298,0.0146
212,,,,,,-0.3321,-0.745,0.0204
213,,,,,,-0.7934,0.1321,0.0441
214,,,,,,-1.0603,0.5246,0.0621
215,,,,,,-1.7852,-0.0094,0.071
216,,,,,,-1.3999,-0.5545,0.053
217,,,,,,-0.9627,-1.1835,0.0346
218,,,,,,-0.4742,-2.1355,0.0288
219,,,,,,-1.0443,-2.5624,0.0411
220,,,,,,-1.5848,-1.7641,0.056
221,,,,,,-2.0389,-0.9332,0.0708
222,,,,,,-2.3656,-0.4598,0.079
223,,,,,,2.1771,-0.3939,3.2604
224,,,,,,2.1555,-0.3962,2.5342
225,,,,,,2.1361,-0.402,1.8347
226,,,,,,2.1201,-0.4096,1.1717
227,,,,,,2.1093,-0.4158,0.5901
228,,,,,,2.0805,-0.4319,0.3928
229,,,,,,1.9807,-0.5017,-0.0022
230,,,,,,-1.9851,-1.3229,-0.2855
231,,,,,,-2.1483,-1.0692,-0.282
232,,,,,,-2.0602,-1.1992,-0.5445
DEFAULT26,,,,,,,,
233,,,,,,-1.3779,0.3019,3.9876
234,,,,,,0.0004,1.5115,1.4707
235,,,,,,-1.3783,0.3022,3.9887
236,,,,,,-1.3967,0.6033,3.9897
237,,,,,,-1.3839,0.4429,3.729
238,,,,,,0.8169,-0.833,0.0486
239,,,,,,0.8147,-0.8439,0.0519
240,,,,,,0.8287,-0.8241,0.0448
241,,,,,,0.8148,-0.8069,0.0235
242,,,,,,0.7936,-0.8312,0.0233
243,,,,,,0.7872,-0.8627,0.0255
244,,,,,,0.8256,-0.8398,0.0645
245,,,,,,1.0136,-0.8713,0.3764
246,,,,,,1.3387,-0.9143,1.108
247,,,,,,1.6034,-0.9428,1.706
248,,,,,,1.9348,-0.9868,2.4629
249,,,,,,2.1239,-0.9703,3.0899
250,,,,,,2.2855,-0.9503,3.6546
251,,,,,,2.4643,-0.9336,4.2753
252,,,,,,2.4979,-0.885,4.2915
253,,,,,,2.517,-1.0019,4.2919
254,,,,,,2.4361,-0.9193,4.2908
255,,,,,,-1.2203,1.4417,4.2142
256,,,,,,-1.07,1.4493,3.6108
257,,,,,,-1.0742,1.4551,1.6869
258,,,,,,-1.1337,1.4518,0.2131
259,,,,,,-0.3951,1.4922,0.1924
260,,,,,,-0.3958,1.4948,1.4137
261,,,,,,-0.395,1.4916,3.2126
262,,,,,,-0.3939,1.4874,4.1284
263,,,,,,0.2989,1.5261,4.1549
264,,,,,,0.2985,1.524,3.1173
265,,,,,,0.299,1.5266,1.468
266,,,,,,0.2996,1.5291,0.2172
267,,,,,,1.0415,1.5739,0.2646
268,,,,,,1.0335,1.5619,1.4307
269,,,,,,1.0355,1.5651,3.2015
270,,,,,,1.0326,1.5606,4.1635
271,,,,,,1.7245,1.5912,4.1087
272,,,,,,1.7916,1.6532,3.0992
273,,,,,,1.7186,1.5858,1.816
274,,,,,,1.6247,1.5895,0.6073
275,,,,,,2.182,1.6094,2.121
276,,,,,,2.4169,1.6135,3.4103
277,,,,,,2.4322,1.6238,4.2423
278,,,,,,2.5839,1.3357,4.2259
279,,,,,,2.4933,1.2888,3.3139
280,,,,,,2.1897,1.3183,1.8398
281,,,,,,1.5564,1.2767,0.3182
282,,,,,,1.4364,0.5738,0.3708
283,,,,,,1.9441,0.534,1.4619
284,,,,,,2.4298,0.6672,3.055
285,,,,,,2.5806,0.6641,4.0065
286,,,,,,2.5497,-0.0775,3.8973
287,,,,,,2.3781,-0.0723,3.0797
288,,,,,,1.8655,-0.0567,1.5311
289,,,,,,1.4492,-0.0442,0.6266
290,,,,,,1.1874,-0.8634,0.5373
291,,,,,,1.7368,-0.8524,1.6135
292,,,,,,2.2881,-0.9248,3.1268
293,,,,,,2.5234,-0.9071,3.9478
