Point Id,,,,,,Easting,Northing,Elevation
DEFAULT19,,,,,,,,
400,,,,,,-1.4485,3.0634,9.0568
401,,,,,,-2.4048,2.5479,9.063
402,,,,,,-2.2718,0.417,9.0689
403,,,,,,-1.197,0.2198,9.0668
404,,,,,,-0.1001,0.9709,9.064
405,,,,,,1.0928,0.5184,9.0684
406,,,,,,1.7552,0.8327,9.0647
407,,,,,,1.7643,-1.5563,9.0771
408,,,,,,0.7492,-1.7172,9.0764
409,,,,,,0.0043,-1.8739,9.0762
410,,,,,,-1.2697,-1.9345,9.0784
411,,,,,,-2.2223,-1.7728,9.0811
412,,,,,,-1.9347,-3.4215,9.0934
413,,,,,,-0.7997,-3.8493,9.0952
414,,,,,,-0.2256,-3.6774,9.0913
415,,,,,,1.0606,-3.528,9.0903
416,,,,,,1.7203,-3.2811,9.0826
417,,,,,,3.1844,5.635,7.5911
418,,,,,,3.7504,5.5893,7.5855
419,,,,,,3.2016,3.8461,7.6122
420,,,,,,3.7185,3.876,7.6032
421,,,,,,3.8991,1.0616,7.5962
422,,,,,,3.2538,0.8859,7.6076
423,,,,,,3.2402,-0.8204,7.6159
424,,,,,,3.7684,-0.9541,7.6084
425,,,,,,3.9919,-2.8257,7.6059
426,,,,,,3.2376,-2.5249,7.6169
427,,,,,,0.0034,7.8363,1.4459
