Point Id,,,,,,Easting,Northing,Elevation
DEFAULT17,,,,,,,,
336,,,,,,-3.8266,-1.3624,4.9873
337,,,,,,-3.819,-1.3598,6.551
338,,,,,,-3.7924,-3.0839,6.5598
339,,,,,,-3.801,-3.0908,4.8762
340,,,,,,-3.8091,-3.0974,3.748
341,,,,,,-3.8091,-3.0973,2.486
342,,,,,,-3.8043,-3.0933,1.0154
343,,,,,,-3.7851,-5.4111,1.022
344,,,,,,-3.781,-5.4056,2.516
345,,,,,,-3.7782,-5.4018,3.7336
346,,,,,,-3.7713,-5.3919,4.8907
347,,,,,,-3.7662,-5.3848,6.2939
348,,,,,,-3.7499,-7.7458,6.5655
349,,,,,,-3.7493,-7.7444,6.5646
350,,,,,,-3.7125,-7.6677,5.0782
351,,,,,,-3.7538,-7.7528,3.6654
352,,,,,,-3.7553,-7.7561,2.4808
353,,,,,,-3.7575,-7.7603,1.0249
354,,,,,,-3.7111,-7.6649,6.9121
355,,,,,,-3.5674,-7.6371,7.5265
356,,,,,,-3.7313,-4.2621,6.95
357,,,,,,-3.6059,-4.1192,7.4707
358,,,,,,-3.628,-2.1211,7.4911
359,,,,,,-3.7804,-2.1413,6.8775
360,,,,,,-3.7967,0.0923,6.901
361,,,,,,-3.6462,0.0887,7.5233
362,,,,,,-3.6826,2.9843,7.477
363,,,,,,-3.8291,3.103,6.8924
364,,,,,,-3.8181,5.7724,7.0228
365,,,,,,-3.7082,5.6063,7.4759
366,,,,,,-1.5919,5.3314,7.2868
367,,,,,,-1.5829,5.301,8.4369
368,,,,,,-1.5522,1.7331,7.2271
369,,,,,,-1.5385,1.7178,8.6874
370,,,,,,-1.527,-0.4853,8.6833
371,,,,,,-1.5331,-0.4872,7.2168
372,,,,,,-1.5072,-2.9615,7.1895
373,,,,,,-1.5038,-2.9549,8.6514
374,,,,,,-1.4668,-5.1973,8.7466
375,,,,,,-1.4827,-5.253,7.1779
376,,,,,,-1.4542,-7.4636,7.1916
377,,,,,,-1.4468,-7.4257,8.6686
378,,,,,,-1.2562,-7.5666,9.0697
379,,,,,,1.1099,-7.5474,9.0607
380,,,,,,3.0762,-7.4324,9.053
381,,,,,,3.0083,-5.1914,9.0514
382,,,,,,1.0312,-5.2303,9.0569
383,,,,,,-0.9424,-5.2548,9.0678
384,,,,,,-1.079,-3.4125,9.074
