   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
525             ,  236 43 44 ,   55 02 26,      5.957,      0.000,      0.000,       -4.082,       -2.678,      3.413
526             ,  240 18 57 ,   61 27 56,      5.355,      0.000,      0.000,       -4.087,       -2.330,      2.558
527             ,  236 14 18 ,   69 41 20,      5.240,      0.000,      0.000,       -4.085,       -2.731,      1.819
528             ,  240 17 53 ,   76 12 20,      4.842,      0.000,      0.000,       -4.085,       -2.330,      1.155
529             ,  236 19 51 ,   83 56 56,      4.928,      0.000,      0.000,       -4.079,       -2.717,      0.519
530             ,  221 17 28 ,   85 26 59,      6.161,      0.000,      0.000,       -4.053,       -4.615,      0.489
531             ,  221 17 26 ,   78 20 42,      6.271,      0.000,      0.000,       -4.053,       -4.615,      1.267
532             ,  221 07 39 ,   71 31 38,      6.495,      0.000,      0.000,       -4.052,       -4.640,      2.058
533             ,  221 07 41 ,   65 10 06,      6.792,      0.000,      0.000,       -4.054,       -4.643,      2.852
534             ,  221 07 42 ,   58 20 05,      7.250,      0.000,      0.000,       -4.059,       -4.648,      3.806
535             ,  221 07 39 ,   52 38 41,      7.753,      0.000,      0.000,       -4.053,       -4.642,      4.704
536             ,  221 07 47 ,   48 15 00,      8.262,      0.000,      0.000,       -4.055,       -4.643,      5.502
537             ,  221 07 40 ,   43 34 59,      8.943,      0.000,      0.000,       -4.055,       -4.644,      6.478
538             ,  221 07 42 ,   39 43 35,      9.647,      0.000,      0.000,       -4.055,       -4.644,      7.420
539             ,  325 04 22 ,   39 07 33,      9.846,      0.000,      0.000,       -3.557,        5.094,      7.638
540             ,  335 30 26 ,   39 46 41,     10.052,      0.000,      0.000,       -2.666,        5.853,      7.725
541             ,  346 22 37 ,   34 29 58,      9.392,      0.000,      0.000,       -1.253,        5.170,      7.740
542             ,  347 54 10 ,   34 33 23,      9.278,      0.000,      0.000,       -1.103,        5.146,      7.641
543             ,  354 18 00 ,   37 48 20,      9.675,      0.000,      0.000,       -0.589,        5.901,      7.644
544             ,    2 02 40 ,   34 26 24,      9.269,      0.000,      0.000,        0.187,        5.239,      7.645
545             ,    9 09 46 ,   37 35 00,      9.707,      0.000,      0.000,        0.943,        5.845,      7.692
546             ,   13 39 47 ,   27 17 17,      8.603,      0.000,      0.000,        0.932,        3.833,      7.646
547             ,  355 54 08 ,   26 58 42,      8.573,      0.000,      0.000,       -0.278,        3.879,      7.640
548             ,  336 42 42 ,   28 37 08,      8.685,      0.000,      0.000,       -1.645,        3.821,      7.624
549             ,  319 57 48 ,   31 19 22,      8.933,      0.000,      0.000,       -2.987,        3.555,      7.631
550             ,  309 26 20 ,   34 11 26,      9.238,      0.000,      0.000,       -4.009,        3.298,      7.641
551             ,  305 15 35 ,   27 15 11,      8.584,      0.000,      0.000,       -3.210,        2.269,      7.631
552             ,  318 27 28 ,   21 51 07,      8.232,      0.000,      0.000,       -2.032,        2.293,      7.640
553             ,  343 55 58 ,   16 54 33,      7.991,      0.000,      0.000,       -0.643,        2.234,      7.646
554             ,   22 48 38 ,   16 45 26,      7.991,      0.000,      0.000,        0.893,        2.124,      7.652
555             ,   88 01 56 ,    7 26 34,      7.711,      0.000,      0.000,        0.998,        0.034,      7.646
556             ,   88 01 31 ,  358 23 48,      7.641,      0.000,      0.000,       -0.214,       -0.007,      7.638
557             ,   88 01 30 ,  351 51 46,      7.715,      0.000,      0.000,       -1.091,       -0.038,      7.637
558             ,   88 01 28 ,  343 24 22,      7.968,      0.000,      0.000,       -2.274,       -0.078,      7.636
559             ,   88 01 37 ,  336 02 03,      8.354,      0.000,      0.000,       -3.391,       -0.117,      7.634
560             ,  238 29 56 ,   26 44 11,      8.540,      0.000,      0.000,       -3.276,       -2.008,      7.627
561             ,  237 05 25 ,   31 00 43,      8.901,      0.000,      0.000,       -3.850,       -2.492,      7.629
562             ,  224 44 16 ,   21 53 30,      8.230,      0.000,      0.000,       -2.160,       -2.180,      7.636
563             ,  210 34 38 ,   16 59 44,      7.984,      0.000,      0.000,       -1.187,       -2.009,      7.635
564             ,  184 05 09 ,   15 21 22,      7.919,      0.000,      0.000,       -0.149,       -2.092,      7.636
565             ,  153 35 01 ,   17 17 48,      8.008,      0.000,      0.000,        1.059,       -2.132,      7.646
566             ,  163 03 23 ,   25 32 00,      8.475,      0.000,      0.000,        1.065,       -3.495,      7.648
567             ,  185 46 20 ,   24 22 05,      8.391,      0.000,      0.000,       -0.348,       -3.444,      7.643
568             ,  201 34 47 ,   26 21 29,      8.513,      0.000,      0.000,       -1.390,       -3.515,      7.628
569             ,  218 04 02 ,   27 48 49,      8.628,      0.000,      0.000,       -2.482,       -3.169,      7.631
570             ,  223 01 43 ,   31 54 14,      8.982,      0.000,      0.000,       -3.239,       -3.470,      7.625
571             ,  213 48 04 ,   36 55 17,      9.549,      0.000,      0.000,       -3.191,       -4.766,      7.634
572             ,  201 05 31 ,   33 32 43,      9.168,      0.000,      0.000,       -1.823,       -4.727,      7.641
573             ,  187 29 54 ,   32 26 03,      9.060,      0.000,      0.000,       -0.634,       -4.818,      7.647
574             ,  167 53 01 ,   33 32 40,      9.076,      0.000,      0.000,        1.053,       -4.904,      7.565
575             ,  169 38 43 ,   39 01 47,      9.837,      0.000,      0.000,        1.113,       -6.094,      7.641
576             ,  183 09 00 ,   38 32 50,      9.763,      0.000,      0.000,       -0.334,       -6.075,      7.636
577             ,  195 40 04 ,   39 29 08,      9.888,      0.000,      0.000,       -1.698,       -6.054,      7.632
578             ,  209 13 36 ,   41 35 09,     10.206,      0.000,      0.000,       -3.308,       -5.912,      7.634
579             ,  201 00 19 ,   48 28 07,     11.851,      0.000,      0.000,       -3.180,       -8.282,      7.858
580             ,  200 42 45 ,   45 07 20,     10.817,      0.000,      0.000,       -2.711,       -7.170,      7.633
581             ,  196 18 34 ,   46 27 46,     11.083,      0.000,      0.000,       -2.256,       -7.711,      7.634
582             ,  190 33 51 ,   43 41 39,     10.540,      0.000,      0.000,       -1.335,       -7.157,      7.620
583             ,  188 44 31 ,   47 33 33,     11.348,      0.000,      0.000,       -1.273,       -8.277,      7.658
584             ,  183 44 40 ,   41 42 21,     10.227,      0.000,      0.000,       -0.444,       -6.789,      7.635
585             ,  178 51 08 ,   45 10 01,     10.827,      0.000,      0.000,        0.154,       -7.676,      7.633
586             ,  176 55 28 ,   47 35 32,     11.327,      0.000,      0.000,        0.449,       -8.352,      7.639
587             ,  172 50 06 ,   44 44 43,     10.764,      0.000,      0.000,        0.945,       -7.518,      7.645
588             ,  170 38 54 ,   43 06 53,     10.470,      0.000,      0.000,        1.163,       -7.061,      7.643
589             ,  324 12 29 ,  103 39 23,      6.111,      0.000,      0.000,       -3.473,        4.816,     -1.443
590             ,  329 15 59 ,  103 38 47,      6.106,      0.000,      0.000,       -3.033,        5.101,     -1.441
591             ,  335 30 11 ,  103 11 14,      6.322,      0.000,      0.000,       -2.552,        5.601,     -1.442
592             ,  335 30 06 ,  105 39 53,      5.346,      0.000,      0.000,       -2.134,        4.684,     -1.444
593             ,  342 24 09 ,  104 43 21,      5.673,      0.000,      0.000,       -1.659,        5.230,     -1.442
594             ,  349 24 57 ,  107 48 43,      4.730,      0.000,      0.000,       -0.827,        4.426,     -1.447
595             ,  354 53 09 ,  104 16 50,      5.861,      0.000,      0.000,       -0.506,        5.657,     -1.446
596             ,    2 10 58 ,  105 30 07,      5.393,      0.000,      0.000,        0.198,        5.193,     -1.441
597             ,    9 46 02 ,  107 52 27,      4.710,      0.000,      0.000,        0.760,        4.417,     -1.446
598             ,   13 10 24 ,  103 52 36,      5.983,      0.000,      0.000,        1.324,        5.655,     -1.435
599             ,   19 02 08 ,  104 57 01,      5.588,      0.000,      0.000,        1.761,        5.103,     -1.442
600             ,   25 49 15 ,  103 05 09,      6.368,      0.000,      0.000,        2.702,        5.583,     -1.442
601             ,   33 25 12 ,  104 58 13,      5.569,      0.000,      0.000,        2.963,        4.490,     -1.438
602             ,   45 03 54 ,  108 55 31,      4.432,      0.000,      0.000,        2.968,        2.961,     -1.437
603             ,   37 48 07 ,  110 43 00,      4.059,      0.000,      0.000,        2.327,        3.000,     -1.436
604             ,   28 45 33 ,  115 09 59,      3.361,      0.000,      0.000,        1.464,        2.667,     -1.429
605             ,   15 52 24 ,  118 07 28,      3.033,      0.000,      0.000,        0.732,        2.573,     -1.430
606             ,  357 31 01 ,  121 07 10,      2.758,      0.000,      0.000,       -0.102,        2.359,     -1.425
607             ,  333 26 57 ,  118 41 07,      2.963,      0.000,      0.000,       -1.162,        2.325,     -1.422
608             ,  316 49 07 ,  114 03 56,      3.508,      0.000,      0.000,       -2.192,        2.336,     -1.431
609             ,  310 46 48 ,  107 09 47,      4.891,      0.000,      0.000,       -3.539,        3.052,     -1.443
610             ,  289 01 54 ,  111 15 10,      3.980,      0.000,      0.000,       -3.506,        1.210,     -1.443
611             ,  296 22 31 ,  120 18 51,      2.850,      0.000,      0.000,       -2.204,        1.093,     -1.439
612             ,  307 59 06 ,  131 31 26,      2.153,      0.000,      0.000,       -1.271,        0.992,     -1.427
613             ,  352 07 28 ,  141 05 30,      1.830,      0.000,      0.000,       -0.157,        1.138,     -1.424
614             ,   43 22 23 ,  136 04 29,      1.966,      0.000,      0.000,        0.937,        0.992,     -1.416
615             ,   60 36 37 ,  123 32 08,      2.572,      0.000,      0.000,        1.868,        1.052,     -1.421
616             ,   67 56 25 ,  112 59 52,      3.659,      0.000,      0.000,        3.121,        1.265,     -1.429
617             ,   88 46 53 ,  114 54 30,      3.370,      0.000,      0.000,        3.056,        0.065,     -1.419
618             ,   88 46 37 ,  126 16 22,      2.396,      0.000,      0.000,        1.931,        0.041,     -1.417
619             ,   88 53 25 ,  144 19 53,      1.746,      0.000,      0.000,        1.018,        0.020,     -1.419
620             ,  112 29 29 ,  112 46 58,      3.651,      0.000,      0.000,        3.110,       -1.288,     -1.414
621             ,  118 24 21 ,  120 58 07,      2.756,      0.000,      0.000,        2.078,       -1.124,     -1.418
622             ,  139 58 03 ,  132 49 46,      2.088,      0.000,      0.000,        0.985,       -1.172,     -1.419
623             ,  185 12 35 ,  138 16 27,      1.902,      0.000,      0.000,       -0.115,       -1.261,     -1.420
624             ,  231 51 51 ,  128 05 16,      2.310,      0.000,      0.000,       -1.430,       -1.123,     -1.425
625             ,  242 40 16 ,  118 24 39,      2.997,      0.000,      0.000,       -2.342,       -1.210,     -1.426
626             ,  248 39 55 ,  112 09 52,      3.798,      0.000,      0.000,       -3.277,       -1.280,     -1.433
627             ,  261 35 04 ,  112 10 13,      3.803,      0.000,      0.000,       -3.484,       -0.515,     -1.435
628             ,  267 21 30 ,  122 21 23,      2.676,      0.000,      0.000,       -2.258,       -0.104,     -1.432
629             ,  267 17 36 ,  138 03 16,      1.915,      0.000,      0.000,       -1.279,       -0.060,     -1.425
630             ,  231 48 19 ,  108 06 54,      4.597,      0.000,      0.000,       -3.434,       -2.702,     -1.429
631             ,  217 09 26 ,  113 41 30,      3.545,      0.000,      0.000,       -1.961,       -2.587,     -1.425
632             ,  200 16 18 ,  118 29 04,      2.979,      0.000,      0.000,       -0.907,       -2.456,     -1.421
633             ,  175 21 06 ,  121 44 04,      2.696,      0.000,      0.000,        0.186,       -2.286,     -1.418
634             ,  150 52 52 ,  118 35 55,      2.964,      0.000,      0.000,        1.266,       -2.273,     -1.419
635             ,  132 28 03 ,  113 55 01,      3.499,      0.000,      0.000,        2.360,       -2.160,     -1.419
636             ,  124 19 42 ,  111 00 22,      3.949,      0.000,      0.000,        3.044,       -2.079,     -1.416
637             ,  137 19 09 ,  107 30 15,      4.721,      0.000,      0.000,        3.052,       -3.310,     -1.420
638             ,  149 55 20 ,  109 20 22,      4.311,      0.000,      0.000,        2.039,       -3.520,     -1.428
639             ,  164 45 33 ,  112 40 00,      3.699,      0.000,      0.000,        0.897,       -3.293,     -1.425
640             ,  184 07 05 ,  112 40 31,      3.703,      0.000,      0.000,       -0.245,       -3.408,     -1.428
641             ,  200 06 20 ,  110 07 50,      4.149,      0.000,      0.000,       -1.339,       -3.659,     -1.428
642             ,  214 32 40 ,  108 43 42,      4.449,      0.000,      0.000,       -2.389,       -3.470,     -1.428
643             ,  217 09 52 ,  104 07 52,      5.892,      0.000,      0.000,       -3.451,       -4.553,     -1.438
644             ,  206 35 53 ,  106 25 59,      5.083,      0.000,      0.000,       -2.183,       -4.359,     -1.438
645             ,  191 40 12 ,  107 11 55,      4.854,      0.000,      0.000,       -0.938,       -4.541,     -1.435
646             ,  181 46 53 ,  107 15 30,      4.813,      0.000,      0.000,       -0.143,       -4.595,     -1.428
647             ,  170 09 03 ,  107 12 09,      4.837,      0.000,      0.000,        0.790,       -4.553,     -1.431
648             ,  158 45 52 ,  105 05 17,      5.472,      0.000,      0.000,        1.914,       -4.925,     -1.424
649             ,  146 43 10 ,  104 21 57,      5.763,      0.000,      0.000,        3.064,       -4.668,     -1.430
650             ,  157 08 51 ,  102 18 58,      6.786,      0.000,      0.000,        2.575,       -6.109,     -1.447
651             ,  158 17 37 ,  102 43 28,      6.488,      0.000,      0.000,        2.341,       -5.880,     -1.429
652             ,  167 30 09 ,  103 26 40,      6.128,      0.000,      0.000,        1.290,       -5.819,     -1.425
653             ,  176 17 25 ,  103 39 23,      6.058,      0.000,      0.000,        0.381,       -5.875,     -1.430
654             ,  185 49 18 ,  103 15 36,      6.267,      0.000,      0.000,       -0.619,       -6.068,     -1.437
655             ,  193 03 17 ,  103 20 44,      6.219,      0.000,      0.000,       -1.367,       -5.894,     -1.435
656             ,  205 51 53 ,  102 29 52,      6.633,      0.000,      0.000,       -2.825,       -5.827,     -1.435
657             ,  204 02 53 ,  100 17 08,      8.014,      0.000,      0.000,       -3.213,       -7.201,     -1.431
658             ,  196 44 49 ,   99 52 43,      8.363,      0.000,      0.000,       -2.374,       -7.889,     -1.435
659             ,  192 47 24 ,   99 53 05,      8.351,      0.000,      0.000,       -1.821,       -8.023,     -1.434
660             ,  187 51 18 ,   99 32 45,      8.675,      0.000,      0.000,       -1.169,       -8.475,     -1.439
661             ,  178 57 33 ,   99 32 47,      8.618,      0.000,      0.000,        0.154,       -8.498,     -1.429
662             ,  176 03 02 ,   99 45 27,      8.454,      0.000,      0.000,        0.574,       -8.312,     -1.433
663             ,  175 56 33 ,  101 17 57,      7.320,      0.000,      0.000,        0.508,       -7.160,     -1.434
664             ,  173 10 27 ,  100 20 57,      7.994,      0.000,      0.000,        0.935,       -7.808,     -1.436
665             ,  169 59 59 ,  101 16 03,      7.318,      0.000,      0.000,        1.246,       -7.068,     -1.430
666             ,  164 31 52 ,  101 16 18,      7.317,      0.000,      0.000,        1.914,       -6.916,     -1.430
667             ,  163 14 26 ,   99 35 50,      8.639,      0.000,      0.000,        2.456,       -8.156,     -1.440
668             ,  158 59 54 ,  100 03 20,      8.234,      0.000,      0.000,        2.906,       -7.569,     -1.438
669             ,  154 11 48 ,  101 07 27,      7.416,      0.000,      0.000,        3.167,       -6.551,     -1.431
670             ,  359 58 19 ,   90 02 44,      5.372,      0.000,      0.000,       -0.003,        5.372,     -0.004
671             ,  210 42 19 ,  139 15 35,      1.861,      0.000,      0.000,       -0.620,       -1.044,     -1.410
