   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
139             ,  320 19 25 ,   68 14 47,      6.139,      0.000,      0.000,       -3.640,        4.388,      2.275
140             ,  311 00 11 ,   72 00 05,      5.062,      0.000,      0.000,       -3.633,        3.159,      1.564
141             ,  311 00 19 ,   77 35 39,      4.770,      0.000,      0.000,       -3.516,        3.057,      1.025
142             ,  313 17 26 ,   82 33 02,      4.703,      0.000,      0.000,       -3.394,        3.198,      0.610
143             ,  314 39 53 ,   87 22 02,      4.628,      0.000,      0.000,       -3.288,        3.250,      0.213
144             ,  315 39 17 ,   94 26 20,      4.520,      0.000,      0.000,       -3.150,        3.223,     -0.350
145             ,  316 45 45 ,  101 08 42,      4.491,      0.000,      0.000,       -3.018,        3.210,     -0.868
146             ,  300 31 44 ,  105 26 37,      3.799,      0.000,      0.000,       -3.154,        1.860,     -1.012
147             ,  296 52 40 ,   94 05 55,      3.780,      0.000,      0.000,       -3.363,        1.704,     -0.270
148             ,  288 41 41 ,   83 06 39,      3.838,      0.000,      0.000,       -3.609,        1.221,      0.460
149             ,  273 13 26 ,   91 23 58,      3.617,      0.000,      0.000,       -3.610,        0.203,     -0.088
150             ,  277 53 28 ,   99 57 24,      3.536,      0.000,      0.000,       -3.450,        0.478,     -0.611
151             ,  282 08 24 ,  108 53 32,      3.548,      0.000,      0.000,       -3.282,        0.706,     -1.149
152             ,  256 41 08 ,  110 39 11,      3.781,      0.000,      0.000,       -3.443,       -0.815,     -1.334
153             ,  255 38 30 ,  105 49 45,      3.791,      0.000,      0.000,       -3.533,       -0.904,     -1.034
154             ,  335 21 39 ,   78 02 02,      7.673,      0.000,      0.000,       -3.130,        6.823,      1.591
155             ,  335 21 50 ,   89 38 15,      6.826,      0.000,      0.000,       -2.845,        6.204,      0.043
156             ,  327 12 03 ,   77 07 25,      6.306,      0.000,      0.000,       -3.330,        5.167,      1.405
157             ,  328 54 39 ,   91 28 11,      5.746,      0.000,      0.000,       -2.966,        4.919,     -0.147
158             ,  312 14 16 ,   79 03 15,      4.779,      0.000,      0.000,       -3.474,        3.154,      0.907
159             ,  312 14 23 ,   93 50 40,      4.338,      0.000,      0.000,       -3.204,        2.909,     -0.291
160             ,  297 20 17 ,   93 25 42,      3.800,      0.000,      0.000,       -3.369,        1.742,     -0.227
161             ,  251 54 19 ,  101 46 42,      3.893,      0.000,      0.000,       -3.623,       -1.184,     -0.795
162             ,  251 54 00 ,  109 50 20,      3.896,      0.000,      0.000,       -3.483,       -1.139,     -1.322
163             ,  244 14 57 ,  100 46 19,      4.101,      0.000,      0.000,       -3.628,       -1.750,     -0.766
164             ,  243 36 06 ,  108 36 49,      4.109,      0.000,      0.000,       -3.488,       -1.731,     -1.311
165             ,  237 54 58 ,   99 50 13,      4.352,      0.000,      0.000,       -3.633,       -2.278,     -0.743
166             ,  236 40 22 ,  107 29 02,      4.375,      0.000,      0.000,       -3.487,       -2.293,     -1.314
167             ,  232 15 07 ,   99 41 42,      4.646,      0.000,      0.000,       -3.621,       -2.804,     -0.782
168             ,  230 51 09 ,  106 29 33,      4.681,      0.000,      0.000,       -3.481,       -2.834,     -1.329
169             ,  223 21 05 ,   98 54 23,      5.321,      0.000,      0.000,       -3.609,       -3.823,     -0.824
170             ,  221 48 12 ,  104 55 28,      5.371,      0.000,      0.000,       -3.459,       -3.869,     -1.383
171             ,  226 11 04 ,  102 01 21,      5.030,      0.000,      0.000,       -3.550,       -3.406,     -1.048
172             ,  234 43 31 ,  104 01 26,      4.475,      0.000,      0.000,       -3.544,       -2.507,     -1.084
173             ,  246 22 39 ,  106 06 11,      4.020,      0.000,      0.000,       -3.539,       -1.548,     -1.115
174             ,  336 08 53 ,   58 28 14,      9.909,      0.000,      0.000,       -3.415,        7.725,      5.182
175             ,  336 08 53 ,   60 48 29,      9.688,      0.000,      0.000,       -3.420,        7.735,      4.725
176             ,  333 17 34 ,   57 41 47,      9.246,      0.000,      0.000,       -3.512,        6.981,      4.941
177             ,  328 30 41 ,   63 40 08,      7.787,      0.000,      0.000,       -3.646,        5.952,      3.454
178             ,  327 01 13 ,   52 33 16,      8.465,      0.000,      0.000,       -3.658,        5.638,      5.147
179             ,  320 29 00 ,   48 08 30,      7.712,      0.000,      0.000,       -3.655,        4.431,      5.146
180             ,  320 29 22 ,   49 52 23,      7.524,      0.000,      0.000,       -3.660,        4.438,      4.849
181             ,  326 47 04 ,   53 51 25,      8.277,      0.000,      0.000,       -3.661,        5.592,      4.882
182             ,  313 26 06 ,   44 26 22,      7.179,      0.000,      0.000,       -3.650,        3.456,      5.125
183             ,  306 10 02 ,   41 15 01,      6.840,      0.000,      0.000,       -3.641,        2.662,      5.143
