   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
521             ,   80 24 48 ,   25 42 24,      5.695,      0.000,      0.000,        2.436,        0.411,      5.131
522             ,   69 44 32 ,   32 13 47,      4.809,      0.000,      0.000,        2.406,        0.888,      4.068
523             ,   80 47 25 ,   36 33 19,      4.113,      0.000,      0.000,        2.418,        0.392,      3.304
524             ,   69 16 30 ,   45 20 38,      3.601,      0.000,      0.000,        2.396,        0.907,      2.531
525             ,   80 50 16 ,   53 55 52,      3.018,      0.000,      0.000,        2.408,        0.388,      1.777
526             ,   69 14 11 ,   71 31 32,      2.691,      0.000,      0.000,        2.387,        0.905,      0.853
527             ,   81 05 47 ,   86 11 45,      2.434,      0.000,      0.000,        2.399,        0.376,      0.161
528             ,   68 11 00 ,  102 29 00,      2.628,      0.000,      0.000,        2.382,        0.954,     -0.568
529             ,   79 54 51 ,  119 19 33,      2.780,      0.000,      0.000,        2.386,        0.424,     -1.361
530             ,   68 19 57 ,  118 39 44,      2.913,      0.000,      0.000,        2.376,        0.944,     -1.397
531             ,  113 22 28 ,  117 07 47,      2.949,      0.000,      0.000,        2.409,       -1.041,     -1.345
532             ,  121 08 43 ,  115 15 39,      3.128,      0.000,      0.000,        2.421,       -1.463,     -1.335
533             ,  112 58 19 ,  103 49 08,      2.699,      0.000,      0.000,        2.413,       -1.023,     -0.645
534             ,  120 46 49 ,   88 01 43,      2.830,      0.000,      0.000,        2.430,       -1.447,      0.097
535             ,  112 06 57 ,   70 53 08,      2.772,      0.000,      0.000,        2.426,       -0.986,      0.908
536             ,  120 56 35 ,   60 07 34,      3.285,      0.000,      0.000,        2.443,       -1.465,      1.636
537             ,  111 49 32 ,   48 43 10,      3.495,      0.000,      0.000,        2.438,       -0.976,      2.306
538             ,  121 15 25 ,   40 39 07,      4.411,      0.000,      0.000,        2.457,       -1.491,      3.347
539             ,  112 06 11 ,   31 50 54,      5.023,      0.000,      0.000,        2.456,       -0.997,      4.267
540             ,  120 45 15 ,   27 25 13,      6.249,      0.000,      0.000,        2.473,       -1.471,      5.547
541             ,  111 33 44 ,   22 26 33,      6.953,      0.000,      0.000,        2.469,       -0.976,      6.427
542             ,  119 34 45 ,   21 12 33,      7.895,      0.000,      0.000,        2.484,       -1.410,      7.360
543             ,  112 09 08 ,   19 45 53,      7.898,      0.000,      0.000,        2.474,       -1.007,      7.433
544             ,   49 04 48 ,   15 00 29,      7.859,      0.000,      0.000,        1.538,        1.333,      7.591
545             ,   12 39 18 ,    9 39 44,      7.713,      0.000,      0.000,        0.284,        1.263,      7.604
546             ,  320 46 22 ,   12 02 38,      7.784,      0.000,      0.000,       -1.027,        1.258,      7.613
547             ,  301 01 59 ,   17 15 52,      7.981,      0.000,      0.000,       -2.030,        1.221,      7.622
548             ,  295 38 18 ,   21 34 18,      8.199,      0.000,      0.000,       -2.718,        1.304,      7.625
549             ,  269 43 41 ,   19 27 30,      8.085,      0.000,      0.000,       -2.693,       -0.013,      7.623
550             ,  269 43 57 ,   10 46 06,      7.745,      0.000,      0.000,       -1.447,       -0.007,      7.609
551             ,  269 43 51 ,    0 51 01,      7.598,      0.000,      0.000,       -0.113,       -0.001,      7.597
552             ,  271 00 53 ,  348 16 03,      7.746,      0.000,      0.000,        1.575,       -0.028,      7.584
553             ,  112 18 09 ,   18 20 59,      7.989,      0.000,      0.000,        2.327,       -0.954,      7.582
554             ,  135 21 07 ,   11 22 40,      7.740,      0.000,      0.000,        1.073,       -1.086,      7.588
555             ,  196 37 51 ,   11 22 33,      7.751,      0.000,      0.000,       -0.438,       -1.465,      7.599
556             ,  234 23 25 ,   16 30 46,      7.934,      0.000,      0.000,       -1.833,       -1.313,      7.607
557             ,  239 05 16 ,   22 00 29,      8.216,      0.000,      0.000,       -2.641,       -1.582,      7.617
558             ,  222 22 14 ,   26 58 04,      8.544,      0.000,      0.000,       -2.611,       -2.863,      7.615
559             ,  207 18 42 ,   23 59 20,      8.322,      0.000,      0.000,       -1.552,       -3.006,      7.603
560             ,  182 42 46 ,   22 29 11,      8.222,      0.000,      0.000,       -0.149,       -3.141,      7.597
561             ,  161 17 46 ,   23 50 25,      8.295,      0.000,      0.000,        1.075,       -3.176,      7.587
562             ,  146 04 44 ,   27 51 21,      8.571,      0.000,      0.000,        2.235,       -3.323,      7.577
563             ,  155 58 30 ,   32 40 41,      9.013,      0.000,      0.000,        1.981,       -4.444,      7.586
564             ,  161 38 39 ,   32 31 30,      9.002,      0.000,      0.000,        1.524,       -4.594,      7.590
565             ,  180 51 37 ,   31 22 03,      8.908,      0.000,      0.000,       -0.070,       -4.637,      7.606
566             ,  203 04 49 ,   33 02 13,      9.081,      0.000,      0.000,       -1.941,       -4.555,      7.613
567             ,  211 52 21 ,   31 06 20,      8.892,      0.000,      0.000,       -2.426,       -3.901,      7.613
568             ,   13 38 51 ,  103 08 26,      6.487,      0.000,      0.000,        1.490,        6.139,     -1.475
569             ,   10 18 38 ,  103 08 17,      6.485,      0.000,      0.000,        1.130,        6.214,     -1.474
570             ,    3 26 17 ,  103 21 35,      6.363,      0.000,      0.000,        0.371,        6.179,     -1.470
571             ,  358 09 17 ,  103 21 36,      6.339,      0.000,      0.000,       -0.199,        6.164,     -1.465
572             ,  354 20 06 ,  105 43 22,      5.403,      0.000,      0.000,       -0.513,        5.176,     -1.464
573             ,    0 28 55 ,  105 48 59,      5.386,      0.000,      0.000,        0.044,        5.182,     -1.468
574             ,    9 28 12 ,  105 48 30,      5.407,      0.000,      0.000,        0.856,        5.132,     -1.473
575             ,   22 05 42 ,  106 19 42,      5.296,      0.000,      0.000,        1.912,        4.709,     -1.489
576             ,   16 24 44 ,  108 34 42,      4.640,      0.000,      0.000,        1.243,        4.219,     -1.478
577             ,    4 16 57 ,  109 45 57,      4.357,      0.000,      0.000,        0.306,        4.089,     -1.473
578             ,  353 39 16 ,  109 46 17,      4.348,      0.000,      0.000,       -0.452,        4.067,     -1.471
579             ,  339 05 11 ,  114 23 47,      3.566,      0.000,      0.000,       -1.159,        3.034,     -1.473
580             ,  352 07 47 ,  115 51 41,      3.391,      0.000,      0.000,       -0.418,        3.023,     -1.479
581             ,   14 51 14 ,  115 41 08,      3.424,      0.000,      0.000,        0.791,        2.982,     -1.484
582             ,   38 01 40 ,  113 22 23,      3.797,      0.000,      0.000,        2.147,        2.745,     -1.506
583             ,   39 21 48 ,  115 29 17,      3.499,      0.000,      0.000,        2.003,        2.442,     -1.506
584             ,   36 15 34 ,  126 53 40,      2.495,      0.000,      0.000,        1.180,        1.609,     -1.498
585             ,    8 56 04 ,  133 13 39,      2.186,      0.000,      0.000,        0.247,        1.574,     -1.497
586             ,  337 35 23 ,  131 28 59,      2.239,      0.000,      0.000,       -0.639,        1.550,     -1.483
587             ,  313 54 40 ,  123 35 44,      2.655,      0.000,      0.000,       -1.593,        1.534,     -1.469
588             ,  295 28 36 ,  145 00 38,      1.805,      0.000,      0.000,       -0.935,        0.445,     -1.479
589             ,   63 18 41 ,  137 33 36,      2.032,      0.000,      0.000,        1.225,        0.616,     -1.500
590             ,   75 51 17 ,  122 51 11,      2.768,      0.000,      0.000,        2.255,        0.568,     -1.502
591             ,  114 15 55 ,  121 58 07,      2.834,      0.000,      0.000,        2.192,       -0.988,     -1.500
592             ,  139 04 12 ,  134 08 44,      2.152,      0.000,      0.000,        1.012,       -1.167,     -1.499
593             ,  184 35 05 ,  134 08 42,      2.142,      0.000,      0.000,       -0.123,       -1.532,     -1.492
594             ,  230 09 34 ,  122 44 55,      2.716,      0.000,      0.000,       -1.754,       -1.464,     -1.469
595             ,  238 13 36 ,  115 12 13,      3.414,      0.000,      0.000,       -2.626,       -1.627,     -1.454
596             ,  227 25 29 ,  110 15 01,      4.210,      0.000,      0.000,       -2.909,       -2.672,     -1.457
597             ,  217 39 34 ,  114 01 30,      3.608,      0.000,      0.000,       -2.013,       -2.609,     -1.469
598             ,  199 18 02 ,  118 35 33,      3.096,      0.000,      0.000,       -0.899,       -2.566,     -1.482
599             ,  176 48 47 ,  120 49 57,      2.919,      0.000,      0.000,        0.139,       -2.503,     -1.496
