   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
503             ,  244 17 12 ,   33 46 55,      6.705,      0.000,      0.000,       -3.359,       -1.618,      5.573
504             ,  244 17 08 ,   26 52 04,      8.255,      0.000,      0.000,       -3.361,       -1.619,      7.364
505             ,  251 39 27 ,   25 37 47,      8.173,      0.000,      0.000,       -3.356,       -1.113,      7.369
506             ,  251 39 23 ,   33 10 29,      6.466,      0.000,      0.000,       -3.358,       -1.113,      5.412
507             ,  251 39 24 ,   41 09 10,      5.383,      0.000,      0.000,       -3.363,       -1.115,      4.053
508             ,  251 39 24 ,   53 33 41,      4.407,      0.000,      0.000,       -3.365,       -1.116,      2.618
509             ,  251 39 24 ,   66 49 29,      3.863,      0.000,      0.000,       -3.371,       -1.118,      1.520
510             ,  251 39 21 ,   79 11 18,      3.620,      0.000,      0.000,       -3.375,       -1.119,      0.679
511             ,  251 39 20 ,   99 57 35,      3.616,      0.000,      0.000,       -3.380,       -1.121,     -0.625
512             ,  251 39 25 ,  109 34 44,      3.783,      0.000,      0.000,       -3.384,       -1.122,     -1.268
513             ,  275 09 03 ,  109 34 18,      3.610,      0.000,      0.000,       -3.387,        0.305,     -1.209
514             ,  275 09 00 ,  100 36 25,      3.457,      0.000,      0.000,       -3.385,        0.305,     -0.636
515             ,  275 08 55 ,   82 25 07,      3.422,      0.000,      0.000,       -3.378,        0.304,      0.451
516             ,  275 09 01 ,   63 36 02,      3.782,      0.000,      0.000,       -3.374,        0.304,      1.681
517             ,  275 09 01 ,   51 24 57,      4.327,      0.000,      0.000,       -3.369,        0.304,      2.699
518             ,  275 09 04 ,   41 33 05,      5.090,      0.000,      0.000,       -3.363,        0.303,      3.809
519             ,  275 09 04 ,   34 47 45,      5.909,      0.000,      0.000,       -3.358,        0.303,      4.852
520             ,  275 09 05 ,   29 07 13,      6.930,      0.000,      0.000,       -3.359,        0.303,      6.054
521             ,  275 09 07 ,   24 35 41,      8.106,      0.000,      0.000,       -3.360,        0.303,      7.370
522             ,  283 04 20 ,   24 58 36,      8.177,      0.000,      0.000,       -3.363,        0.781,      7.412
523             ,  283 04 14 ,   30 22 57,      6.825,      0.000,      0.000,       -3.363,        0.781,      5.888
524             ,  283 04 14 ,   34 57 07,      6.024,      0.000,      0.000,       -3.362,        0.780,      4.938
525             ,  283 04 10 ,   42 22 54,      5.125,      0.000,      0.000,       -3.365,        0.781,      3.785
526             ,  283 04 11 ,   51 57 13,      4.395,      0.000,      0.000,       -3.371,        0.783,      2.709
527             ,  283 04 12 ,   61 27 50,      3.944,      0.000,      0.000,       -3.375,        0.784,      1.884
528             ,  283 04 09 ,   73 07 37,      3.626,      0.000,      0.000,       -3.380,        0.785,      1.052
529             ,  283 04 10 ,   84 43 45,      3.487,      0.000,      0.000,       -3.382,        0.785,      0.320
530             ,  283 04 12 ,  101 08 28,      3.543,      0.000,      0.000,       -3.386,        0.786,     -0.685
531             ,  283 04 15 ,  108 46 37,      3.674,      0.000,      0.000,       -3.389,        0.787,     -1.183
532             ,  302 49 34 ,  106 15 24,      4.205,      0.000,      0.000,       -3.392,        2.188,     -1.177
533             ,  302 49 35 ,   85 02 09,      4.048,      0.000,      0.000,       -3.389,        2.186,      0.350
534             ,  302 49 43 ,   73 36 51,      4.196,      0.000,      0.000,       -3.383,        2.182,      1.184
535             ,  302 49 40 ,   63 40 51,      4.485,      0.000,      0.000,       -3.378,        2.179,      1.988
536             ,  302 49 43 ,   54 42 03,      4.922,      0.000,      0.000,       -3.376,        2.178,      2.844
537             ,  302 49 44 ,   46 50 39,      5.497,      0.000,      0.000,       -3.370,        2.174,      3.760
538             ,  302 49 43 ,   40 10 02,      6.210,      0.000,      0.000,       -3.366,        2.172,      4.745
539             ,  302 49 42 ,   34 53 48,      6.999,      0.000,      0.000,       -3.365,        2.171,      5.741
540             ,  302 49 43 ,   28 41 09,      8.354,      0.000,      0.000,       -3.370,        2.174,      7.329
541             ,  308 26 30 ,   30 12 35,      8.575,      0.000,      0.000,       -3.379,        2.682,      7.410
542             ,  308 26 23 ,   35 33 38,      7.408,      0.000,      0.000,       -3.374,        2.678,      6.026
543             ,  308 26 23 ,   42 18 43,      6.399,      0.000,      0.000,       -3.374,        2.678,      4.732
544             ,  308 26 22 ,   48 00 32,      5.807,      0.000,      0.000,       -3.381,        2.683,      3.885
545             ,  308 26 23 ,   58 24 58,      5.072,      0.000,      0.000,       -3.384,        2.686,      2.656
546             ,  308 26 20 ,   70 09 47,      4.595,      0.000,      0.000,       -3.386,        2.687,      1.559
547             ,  308 26 21 ,   80 35 43,      4.385,      0.000,      0.000,       -3.389,        2.690,      0.717
548             ,  308 26 21 ,   98 51 28,      4.384,      0.000,      0.000,       -3.393,        2.693,     -0.675
549             ,  308 26 22 ,  106 01 11,      4.509,      0.000,      0.000,       -3.394,        2.694,     -1.244
