   Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
487             ,  301 35 59 ,   62 31 07,      5.555,      0.000,      0.000,       -4.197,        2.582,      2.563
488             ,  304 43 46 ,   71 43 00,      5.367,      0.000,      0.000,       -4.188,        2.903,      1.684
489             ,  301 30 11 ,   77 20 45,      5.033,      0.000,      0.000,       -4.187,        2.566,      1.103
490             ,  305 05 46 ,   83 47 45,      5.146,      0.000,      0.000,       -4.186,        2.941,      0.556
491             ,  301 59 06 ,   99 03 56,      4.994,      0.000,      0.000,       -4.183,        2.612,     -0.787
492             ,  300 20 52 ,  100 51 45,      5.202,      0.000,      0.000,       -4.408,        2.581,     -0.980
493             ,  283 10 52 ,  103 17 20,      4.436,      0.000,      0.000,       -4.203,        0.984,     -1.020
494             ,  276 34 29 ,  101 26 13,      4.322,      0.000,      0.000,       -4.209,        0.485,     -0.857
495             ,  282 50 45 ,   83 08 16,      4.342,      0.000,      0.000,       -4.203,        0.959,      0.519
496             ,  277 01 36 ,   73 36 30,      4.429,      0.000,      0.000,       -4.217,        0.520,      1.250
497             ,  282 23 43 ,   65 00 28,      4.769,      0.000,      0.000,       -4.222,        0.928,      2.015
498             ,  278 06 16 ,   57 11 04,      5.058,      0.000,      0.000,       -4.209,        0.599,      2.741
499             ,  282 48 56 ,   50 35 47,      5.588,      0.000,      0.000,       -4.210,        0.958,      3.547
500             ,  277 56 48 ,   43 55 50,      6.146,      0.000,      0.000,       -4.223,        0.590,      4.426
501             ,  282 59 09 ,   38 13 05,      6.840,      0.000,      0.000,       -4.123,        0.951,      5.374
502             ,  278 10 10 ,   34 20 38,      7.569,      0.000,      0.000,       -4.227,        0.607,      6.249
503             ,  282 56 52 ,   29 58 22,      8.669,      0.000,      0.000,       -4.221,        0.970,      7.510
504             ,  258 10 44 ,   30 24 19,      8.554,      0.000,      0.000,       -4.238,       -0.887,      7.378
505             ,  252 23 01 ,   31 29 33,      8.595,      0.000,      0.000,       -4.280,       -1.359,      7.329
506             ,  257 45 00 ,   34 47 47,      7.599,      0.000,      0.000,       -4.238,       -0.920,      6.240
507             ,  252 39 59 ,   39 09 35,      7.043,      0.000,      0.000,       -4.246,       -1.325,      5.461
508             ,  258 12 15 ,   44 28 59,      6.184,      0.000,      0.000,       -4.242,       -0.886,      4.412
509             ,  252 59 48 ,   50 37 20,      5.742,      0.000,      0.000,       -4.244,       -1.298,      3.643
510             ,  257 11 54 ,   56 54 06,      5.185,      0.000,      0.000,       -4.236,       -0.962,      2.831
511             ,  252 57 38 ,   62 13 37,      5.014,      0.000,      0.000,       -4.242,       -1.300,      2.337
512             ,  257 57 33 ,   69 19 47,      4.624,      0.000,      0.000,       -4.231,       -0.902,      1.632
513             ,  252 26 27 ,   76 39 43,      4.569,      0.000,      0.000,       -4.239,       -1.341,      1.054
514             ,  257 12 11 ,   82 40 16,      4.370,      0.000,      0.000,       -4.226,       -0.960,      0.557
515             ,  251 50 14 ,  101 55 39,      4.551,      0.000,      0.000,       -4.231,       -1.388,     -0.941
516             ,  258 24 12 ,  103 11 24,      4.422,      0.000,      0.000,       -4.218,       -0.865,     -1.009
517             ,  232 24 40 ,  100 27 44,      5.442,      0.000,      0.000,       -4.241,       -3.264,     -0.988
518             ,  235 09 01 ,  100 27 31,      5.256,      0.000,      0.000,       -4.242,       -2.954,     -0.954
519             ,  232 30 18 ,   85 16 47,      5.378,      0.000,      0.000,       -4.252,       -3.262,      0.443
520             ,  234 43 46 ,   79 25 47,      5.293,      0.000,      0.000,       -4.248,       -3.004,      0.971
521             ,  232 37 49 ,   72 08 59,      5.622,      0.000,      0.000,       -4.253,       -3.248,      1.723
522             ,  235 03 12 ,   66 36 19,      5.652,      0.000,      0.000,       -4.252,       -2.971,      2.244
523             ,  232 39 53 ,   60 18 05,      6.172,      0.000,      0.000,       -4.263,       -3.252,      3.058
524             ,  234 52 50 ,   54 35 21,      6.361,      0.000,      0.000,       -4.240,       -2.982,      3.686
525             ,  232 34 53 ,   49 16 25,      7.076,      0.000,      0.000,       -4.259,       -3.258,      4.617
526             ,  234 49 15 ,   44 11 25,      7.463,      0.000,      0.000,       -4.252,       -2.997,      5.351
527             ,  232 55 32 ,   40 58 56,      8.148,      0.000,      0.000,       -4.263,       -3.221,      6.151
528             ,  235 02 32 ,   38 00 05,      8.435,      0.000,      0.000,       -4.257,       -2.976,      6.647
529             ,  232 59 03 ,   35 49 00,      9.129,      0.000,      0.000,       -4.266,       -3.216,      7.403
530             ,  219 20 18 ,   42 27 04,      9.993,      0.000,      0.000,       -4.275,       -5.216,      7.373
531             ,  219 20 09 ,   46 00 49,      9.364,      0.000,      0.000,       -4.270,       -5.211,      6.503
532             ,  219 20 12 ,   51 58 16,      8.542,      0.000,      0.000,       -4.265,       -5.204,      5.263
533             ,  219 20 15 ,   57 52 26,      7.956,      0.000,      0.000,       -4.271,       -5.211,      4.231
534             ,  219 20 14 ,   64 42 21,      7.447,      0.000,      0.000,       -4.268,       -5.208,      3.182
535             ,  219 15 45 ,   74 15 18,      7.002,      0.000,      0.000,       -4.265,       -5.218,      1.900
536             ,  219 15 23 ,   82 14 57,      6.803,      0.000,      0.000,       -4.265,       -5.219,      0.917
537             ,  219 10 34 ,   85 06 21,      6.774,      0.000,      0.000,       -4.264,       -5.232,      0.578
538             ,  213 05 18 ,   41 50 52,     10.281,      0.000,      0.000,       -3.744,       -5.746,      7.658
539             ,  208 26 33 ,   36 48 04,      9.563,      0.000,      0.000,       -2.729,       -5.037,      7.658
540             ,  198 31 09 ,   38 07 28,      9.736,      0.000,      0.000,       -1.909,       -5.699,      7.659
541             ,  191 16 54 ,   33 44 31,      9.213,      0.000,      0.000,       -1.001,       -5.018,      7.661
